file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
dia199_utt13.wav,sad,音訊中說話者的情緒語調是什麼？(a) 悲傷 (b) 恐懼 (c) 快樂 (d) 厭惡,(a) 悲傷,哪一句最能準確反映與說話者有相同情緒的人可能會如何表達自己？(a) 他們怎麼敢這樣不公平地對待我！(b) 這太可怕了，我無法停止去想。 (c) 我現在覺得非常感激與充滿喜悅。 (d) 我感到非常沮喪，彷彿什麼都不能讓我振作。,(d) 我感到非常沮喪，彷彿什麼都不能讓我振作。
dia267_utt3.wav,sad,說話者在音頻中表達的是哪一種情緒？ (a) 害怕 (b) 難過 (c) 快樂 (d) 生氣,(b) 難過,下列哪一句最能反映音頻中辨識出的相同情緒？ (a) 我覺得我陷入危險，不知道該怎麼辦。 (b) 這是我人生中最棒的一天，我感覺無比幸福！ (c) 我感到很沮喪，什麼都無法讓我振作起來。 (d) 這種情況真的讓我越來越生氣！,(c) 我感到很沮喪，什麼都無法讓我振作起來。
dia238_utt1.wav,sad,根據給定音訊檔中的語音線索，說話者傳達出什麼情緒語調或感覺？ (a) 悲傷 (b) 噁心 (c) 生氣 (d) 快樂,(a) 悲傷,下列哪一種情境最符合此語音所表達的情緒？ (a) 參加摯友的葬禮。 (b) 贏得期待已久的獎項或獎品。 (c) 在網路上看到令人不悅的圖片。 (d) 因懊惱而丟東西。,(a) 參加摯友的葬禮。
dia70_utt15.wav,sad,根據提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 憤怒 (b) 快樂 (c) 噁心 (d) 悲傷,(d) 悲傷,根據音訊中表達的情緒，下列哪一種臉部表情最有可能出現？(a) 嘴角下垂且含淚的雙眼 (b) 眉頭緊鎖且嘴唇顫抖 (c) 緊咬牙關且臉部側邊肌肉繃緊 (d) 臉部肌肉放鬆並帶有愉快的微笑,(a) 嘴角下垂且含淚的雙眼
dia167_utt0.wav,sad,根據提供的音頻錄音，您能分析並判斷說話者表達的是哪一種情緒嗎？(a) 生氣 (b) 悲傷 (c) 厭惡 (d) 快樂,(b) 悲傷,根據這段話語的情緒語調，下列哪一種情境最能反映說話者的情感？(a) 讀著一封真情告別信 (b) 因為挫折而丟東西 (c) 轉身離開變質的食物 (d) 在對話中因有趣的笑話而大笑,(a) 讀著一封真情告別信
dia150_utt3.wav,sad,使用提供的音訊片段作為輸入，你會如何解讀或分類說話者內心的情緒？(a) 悲傷 (b) 厭惡 (c) 生氣 (d) 快樂,(a) 悲傷,根據說話者在音訊中傳達的情緒，下列哪一種社交互動會是最合適的回應？(a) 對他們的好消息或成就表現出真誠的興奮 (b) 道歉並承認你的錯誤（如果適用） (c) 建議一起花些時間陪伴他們、讓對方開心些 (d) 鼓勵他們深呼吸以放鬆心情,(c) 建議一起花些時間陪伴他們、讓對方開心些
dia156_utt9.wav,sad,音檔中說話者的情緒語調是什麼？ (a) 悲傷 (b) 憤怒 (c) 恐懼 (d) 快樂,(a) 悲傷,下列哪一句最貼近音檔中情緒狀態相同的他人所表達的情感？ (a) 這東西看起來噁心又髒，我受不了了！ (b) 這是我人生中最棒的一天，我覺得自己無所不能！ (c) 這情況真的快要把我惹火了！ (d) 我感到如此空虛，好像一切都不再重要。,(d) 我感到如此空虛，好像一切都不再重要。
dia199_utt4.wav,sad,根據音檔中說話者的聲音語氣，請問傳達出來的情感氛圍或感受是什麼？(a) 快樂 (b) 恐懼 (c) 生氣 (d) 悲傷,(d) 悲傷,根據說話內容的情感氛圍，下列哪一個情境最能反映說話者的情感？(a) 觀看一段感人但悲傷的電影片段。 (b) 夜晚獨自在黑暗巷弄中行走。 (c) 父母因小孩行為不當而責罵小孩。 (d) 某人在收到好消息後微笑。,(a) 觀看一段感人但悲傷的電影片段。
dia207_utt0.wav,sad,根據所提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態是什麼嗎？(a)快樂 (b)悲傷 (c)恐懼 (d)憤怒,(b)悲傷,下列哪一種臉部表情最能代表音訊片段中的情緒？(a)眼睛微笑皺起並開口大笑 (b)緊閉雙唇並怒視雙眼 (c)嘴角下垂且含淚的雙眼 (d)雙眼睜大、眉毛上揚且嘴微微張開。,(c)嘴角下垂且含淚的雙眼
dia22_utt4.wav,sad,根據提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 憤怒 (b) 厭惡 (c) 悲傷 (d) 恐懼,(c) 悲傷,根據說話者在音訊中表達的情緒，你認為哪一種社交互動最適合作為回應？(a) 保持冷靜，並給予支持以減輕他們的焦慮。(b) 提供情感支持，並避免忽略他們的悲傷。(c) 安慰他們並提供一種方式讓他們度過不舒服的情境。(d) 微笑並積極參與對話。,(b) 提供情感支持，並避免忽略他們的悲傷。
dia54_utt11.wav,sad,音檔中說話者的情感語氣為何？(a) 悲傷 (b) 恐懼 (c) 快樂 (d) 憤怒,(a) 悲傷,根據音檔中辨識出的情緒，下列哪一種臉部表情最有可能符合說話者的情感狀態？(a) 下巴微微後縮，嘴角一邊抽動，似乎難以忍受 (b) 溫暖且真誠的微笑，頭微微歪向一旁 (c) 鼻孔張大，表情緊繃 (d) 眼睛向下看，嘴唇顫抖,(d) 眼睛向下看，嘴唇顫抖
dia47_utt6.wav,sad,根據可取得的音訊錄音，你能分析並辨識說話者正在表達的情緒是什麼嗎？(a) 憤怒 (b) 厭惡 (c) 恐懼 (d) 悲傷,(d) 悲傷,根據在音訊中辨識出的情緒，下列哪一種社交互動最適合作為回應？(a) 安慰對方，並提出走出尷尬情況的方法。 (b) 握住他們的手或給予一些身體上的安撫。 (c) 如有需要，向對方道歉並承認自己的錯誤。 (d) 有同理心地傾聽，讓對方表達自己的情感。,(d) 有同理心地傾聽，讓對方表達自己的情感。
dia208_utt7.wav,sad,根據說話者在給定音檔中的語音線索，請問其傳達出什麼情感基調或感覺？(a) 生氣 (b) 快樂 (c) 厭惡 (d) 悲傷,(d) 悲傷,下列哪一句最能反映出與音檔中相同的情緒？(a) 這真的很可怕，我無法停止去想它。 (b) 我只是一直無法停止想起那些不好的回憶。 (c) 我不敢相信這件事情真的發生了，我好憤怒！ (d) 我真的太開心了，快要爆炸了！,(b) 我只是一直無法停止想起那些不好的回憶。
dia214_utt4.wav,sad,根據給定音訊檔案中說話者的語音線索，請問說話者傳達了哪一種情感語氣或感受？(a) 悲傷 (b) 恐懼 (c) 快樂 (d) 厭惡,(a) 悲傷,考慮到說話者的情感，以下哪一句最能代表同樣經歷這種情感的其他人的感受？(a) 他們怎麼敢這樣不公平地對待我！(b) 我總覺得有壞事要發生。 (c) 我就是忍不住一直想那些不好的回憶。 (d) 這是我人生中最棒的一天，我感覺無比幸福！,(c) 我就是忍不住一直想那些不好的回憶。
dia267_utt8.wav,sad,使用提供的音訊片段作為輸入，你會如何解讀或分類說話者隱含的情緒？(a) 噁心 (b) 悲傷 (c) 害怕 (d) 快樂,(b) 悲傷,根據說話者在音訊中表達的情緒，下列哪一種社交互動會是最適合的回應？(a) 鼓勵他們深呼吸以放鬆。(b) 提供情感支持，並避免忽略他們的悲傷。(c) 給他們一些空間讓他們冷靜下來，再進一步交流。(d) 為他們的不適道歉並轉換話題，以避免讓他們更不舒服。,(b) 提供情感支持，並避免忽略他們的悲傷。
dia173_utt13.wav,sad,根據本題提供的音檔，說話者透過語音表現出什麼情緒基調或感受？(a) 害怕 (b) 悲傷 (c) 快樂 (d) 生氣,(b) 悲傷,根據說話者表現出的情緒，下列哪一種社交互動最適合作為回應？(a) 專心聆聽，不要打斷他們，讓他們抒發情緒。 (b) 對他們的好消息或成就表現出真誠的興奮。 (c) 用同理心聆聽，讓他們表達自己的感受。 (d) 提供安慰並提醒他們很安全。,(c) 用同理心聆聽，讓他們表達自己的感受。
dia93_utt1.wav,sad,根據說話者的聲音線索，請問在所提供的音訊檔案中，說話者所傳達的情緒語調或感受為何？(a) 生氣 (b) 開心 (c) 厭惡 (d) 傷心,(d) 傷心,基於說話者在音訊中表達的情緒，以下哪一種社交互動是最適合的回應？(a) 建議一起度過一些時光以讓對方振作起來。 (b) 微笑並積極參與對話。 (c) 道歉並轉換話題以避免讓對方更加不舒服。 (d) 專心傾聽，不要打斷對方，讓他們抒發情緒。,(a) 建議一起度過一些時光以讓對方振作起來。
dia225_utt3.wav,sad,考慮一段提供的音頻片段，你能判斷錄音中說話者所表達的情緒狀態是什麼嗎？(a) 厭惡 (b) 悲傷 (c) 恐懼 (d) 快樂,(b) 悲傷,根據音頻中表達的情緒，下列哪一種表情最有可能出現？(a) 眼角帶笑並張口大笑 (b) 重重嘆氣、皺眉並且身體佝僂 (c) 銳利的目光並雙唇緊閉 (d) 目光閃躲且嘴角扭曲,(b) 重重嘆氣、皺眉並且身體佝僂
dia199_utt5.wav,sad,音檔中說話者的情緒語調是什麼？(a)快樂 (b)恐懼 (c)悲傷 (d)憤怒,(c)悲傷,根據音檔中說話者所傳達的情緒，下列哪一種社交互動最適合作為回應？(a)冷靜表達理解，並建議離開讓人不舒服的環境。(b)給予安慰，並提醒他們很安全。(c)冷靜地承認他們的不滿並提出解決方法。(d)同理地傾聽，讓他們表達自己的感受。,(d)同理地傾聽，讓他們表達自己的感受。
dia219_utt1.wav,sad,根據提供的音訊錄音，你能分析並辨認說話者所表達的情緒嗎？(a) 生氣 (b) 悲傷 (c) 厭惡 (d) 恐懼,(b) 悲傷,有同樣情緒的人最可能說出哪一句話？(a) 我就是無法停止回想那些壞回憶。 (b) 我快不能呼吸了，我現在真的很害怕。 (c) 這太髒了！請盡快清理。 (d) 我實在太開心了，快要忍不住了！,(a) 我就是無法停止回想那些壞回憶。
dia12_utt6.wav,sad,根據語者在所給音訊檔案中的聲音線索，他所傳達的情緒或感覺為何？(a) 憤怒 (b) 快樂 (c) 悲傷 (d) 恐懼,(c) 悲傷,以下哪一句最能準確反映出與語者有相同情緒的人可能會如何表達自己？(a) 我受夠這些荒謬的事了。 (b) 太髒了！請盡快清理。 (c) 我不知道要如何走出這種失落感。 (d) 我真的很害怕接下來會發生什麼事。,(c) 我不知道要如何走出這種失落感。
dia155_utt8.wav,sad,說話者在音訊中的情感語調是什麼？(a) 傷心 (b) 害怕 (c) 噁心 (d) 生氣,(a) 傷心,在以下選項中，哪一個情境最有可能對應到說話者在這段演說中表達的情感？(a) 參加一位親密朋友的葬禮。(b) 與摯愛的人久別重逢擁抱。(c) 父母因孩子行為不當而責罵。(d) 在網路上看到讓人不愉快的圖片。,(a) 參加一位親密朋友的葬禮。
dia88_utt8.wav,sad,根據給定音檔中說話者的聲音線索，請問其傳達的是哪一種情緒語調或感受？(a) 悲傷 (b) 憤怒 (c) 害怕 (d) 開心,(a) 悲傷,根據音檔中表達的情緒，下列哪一種表情最有可能出現？(a) 臉部肌肉放鬆，帶有愉快的微笑 (b) 沉重嘆氣，皺眉且身體姿勢低垂 (c) 眉頭緊皺，嘴微張，像是即將喊叫 (d) 臉部表情僵硬，嘴唇顫抖並且呼吸急促,(b) 沉重嘆氣，皺眉且身體姿勢低垂
dia102_utt7.wav,sad,使用提供的音頻片段作為輸入，您會如何解讀或分類說話者的潛在情緒？(a) 厭惡 (b) 快樂 (c) 恐懼 (d) 悲傷,(d) 悲傷,根據在音頻中識別出的情緒，以下哪一種社交互動作為回應最為合適？(a) 避免進一步討論並尊重他們對該話題的排斥。 (b) 以愉快的回應慶祝他們的喜悅。 (c) 握住他們的手或給予一些肢體上的安慰。 (d) 給予安慰的擁抱或安慰的話語。,(d) 給予安慰的擁抱或安慰的話語。
dia2_utt2.wav,sad,使用提供的音訊片段作為輸入，你會如何解讀或分類說話者的潛在情緒？(a) 噁心 (b) 憤怒 (c) 恐懼 (d) 悲傷,(d) 悲傷,根據音訊中說話者所傳達的情緒，以下哪一種社交互動最適合作為回應？(a) 建議一起共度時光以讓他們振作起來 (b) 冷靜地承認他們的挫折並提出解決方案 (c) 鼓勵他們做深呼吸放鬆 (d) 為他們的不適感道歉，並轉換話題以避免讓他們更加不舒服,(a) 建議一起共度時光以讓他們振作起來
dia100_utt5.wav,sad,你能從這段錄音中辨識說話者的情緒嗎？ (a) 害怕 (b) 傷心 (c) 生氣 (d) 開心,(b) 傷心,下列哪一種情境最符合說話者在這段演說中所傳達的情緒？(a) 贏得期待已久的獎項或獎品。(b) 在被別人超車後大聲喊叫。(c) 轉身避開變質的食物。(d) 一個人在失戀後哭泣。,(d) 一個人在失戀後哭泣。
dia204_utt0.wav,sad,使用提供的音訊片段作為輸入，你會如何解讀或分類說話者的潛在情緒？(a) 憤怒 (b) 恐懼 (c) 厭惡 (d) 悲傷,(d) 悲傷,考慮音訊中表達的情緒，下列哪一種臉部表情最符合該情緒？(a) 皺眉且神情黯然 (b) 皺鼻並且上唇上揚 (c) 咬緊牙關且臉側肌肉繃緊 (d) 燦爛微笑並且眼神閃亮,(a) 皺眉且神情黯然
dia123_utt11.wav,sad,請根據提供的音訊片段作為輸入，你會如何詮釋或分類說話者的潛在情緒？(a) 害怕 (b) 生氣 (c) 開心 (d) 悲傷,(d) 悲傷,根據說話者在音訊中所傳達的情緒，以下哪一種社交互動最適合作為回應？(a) 如果適當的話，先道歉並承認自己的錯誤。 (b) 為對方的不適感道歉，並轉換話題以避免讓對方更加不舒服。 (c) 用同理心傾聽，並讓對方表達自己的感受。 (d) 鼓勵對方深呼吸以放鬆心情。,(c) 用同理心傾聽，並讓對方表達自己的感受。
dia208_utt11.wav,sad,根據現有的音訊錄音，你能分析並識別說話者所表達的情緒嗎？(a) 快樂 (b) 生氣 (c) 厭惡 (d) 悲傷,(d) 悲傷,根據在音訊中識別出的情緒，下列哪一種社交互動作為回應最為合適？(a) 建議一起度過一些時光來讓他們心情變好。 (b) 冷靜地承認他們的挫折並提出解決方法。 (c) 微笑並積極參與對話。 (d) 給予安慰並提醒他們是安全的。,(a) 建議一起度過一些時光來讓他們心情變好。
dia100_utt15.wav,fear,錄音中的說話者感覺如何？ (a) 生氣 (b) 傷心 (c) 厭惡 (d) 害怕,(d) 害怕,根據音檔中辨識出的情緒，以下哪一項社交互動最適合作為回應？ (a) 給他們一些空間冷靜後再繼續互動。 (b) 微笑並正面地參與對話。 (c) 鼓勵他們深呼吸放鬆心情。 (d) 冷靜地表達理解並建議離開不愉快的環境。,(c) 鼓勵他們深呼吸放鬆心情。
dia99_utt9.wav,fear,你能從這段錄音中辨認出說話者的情緒嗎？(a) 厭惡 (b) 害怕 (c) 快樂 (d) 悲傷,(b) 害怕,以下哪一種情境你認為最符合說話者在這段話中傳達的情緒？(a) 因挫折而扔東西。(b) 帶著焦慮準備一場重要的考試。(c) 在網路上看到令人生厭的圖片。(d) 在對話中因好笑的笑話而大笑。,(b) 帶著焦慮準備一場重要的考試。
dia119_utt5.wav,fear,根據現有的音訊錄音，你能分析並辨認出說話者所表達的情緒嗎？（a）悲傷 （b）恐懼 （c）厭惡 （d）快樂,（b）恐懼,以下哪一種臉部表情最符合音檔中聽到的情緒？（a）皺鼻並上唇上揚 （b）眉頭緊鎖且嘴唇顫抖 （c）眼睛向下看且嘴唇顫抖 （d）眼部皺起並大笑張口,（b）眉頭緊鎖且嘴唇顫抖
dia29_utt10.wav,fear,說話者在音檔中的情緒語調是什麼？(a) 害怕 (b) 悲傷 (c) 生氣 (d) 厭惡,(a) 害怕,考慮到說話者在音檔中表達的情緒，你認為哪一種社交互動作為回應最為合適？(a) 用愉快的回應與他們一起慶祝快樂。 (b) 保持冷靜並給予支持以舒緩他們的焦慮。 (c) 避免進一步討論並尊重他們對此話題的反感。 (d) 認真傾聽，不打斷對方，讓他們發洩。,(b) 保持冷靜並給予支持以舒緩他們的焦慮。
dia223_utt3.wav,fear,根據所提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？ (a) 害怕 (b) 噁心 (c) 悲傷 (d) 快樂,(a) 害怕,根據說話者在音訊中傳達的情緒，以下哪一種社交互動會是最合適的回應？ (a) 鼓勵他們深呼吸來放鬆。 (b) 安慰他們並提供擺脫不舒服情境的方法。 (c) 冷靜地承認他們的挫折並提出解決方案。 (d) 同理傾聽，讓他們表達自己的感受。,(a) 鼓勵他們深呼吸來放鬆。
dia60_utt0.wav,fear,根據提供的音訊錄音，你能分析並辨識出說話者所表達的情緒嗎？(a) 快樂 (b) 害怕 (c) 悲傷 (d) 噁心,(b) 害怕,下列哪一種臉部表情最符合音訊中表現出的情緒？(a) 眼睛彎曲並大笑張口 (b) 鼻子起皺且上唇上揚 (c) 雙眼睜大、眉毛上揚且嘴唇微微張開 (d) 牙齒緊咬，臉部側邊肌肉緊繃,(c) 雙眼睜大、眉毛上揚且嘴唇微微張開
dia37_utt3.wav,fear,使用提供的音訊片段作為輸入，你如何解讀或分類講者的潛在情緒？(a) 厭惡 (b) 恐懼 (c) 憤怒 (d) 快樂,(b) 恐懼,以下哪一種情境最符合語音中表達的情緒？(a) 因挫折而摔東西。 (b) 與親人久別重逢時擁抱。 (c) 在街上面對一隻兇猛的狗。 (d) 觀看一部感人但帶點悲傷的電影場景。,(c) 在街上面對一隻兇猛的狗。
dia11_utt1.wav,fear,根據提供的音訊片段，你能判斷錄音中說話者表達的情緒狀態嗎？(a) 憤怒 (b) 恐懼 (c) 悲傷 (d) 噁心,(b) 恐懼,根據這段話語的情緒語調，哪一個情境最能反映說話者的情緒？(a) 在街上面對一隻具有攻擊性的狗。(b) 讀一封感人的告別信。(c) 因為懊惱而摔東西。(d) 收到好消息後微笑的人。,(a) 在街上面對一隻具有攻擊性的狗。
dia245_utt4.wav,fear,你能從這段音檔中辨識說話者的情緒嗎？ (a) 害怕 (b) 生氣 (c) 厭惡 (d) 悲傷,(a) 害怕,考慮到說話者在音檔中表達的情緒，你認為哪一種社交互動作為回應最為合適？ (a) 避免進一步討論並尊重他們對該話題的排斥。 (b) 有同理心地傾聽，讓他們表達自己的感受。 (c) 微笑並正面積極地參與對話。 (d) 鼓勵他們深呼吸以放鬆身心。,(d) 鼓勵他們深呼吸以放鬆身心。
dia118_utt9.wav,fear,說話者在音訊中表達的是哪一種情緒？(a) 厭惡 (b) 悲傷 (c) 快樂 (d) 恐懼,(d) 恐懼,在以下選項中，哪一種情境最有可能與說話者在語音中表達的情緒相符？(a) 在空無一人的房子裡對突如其來的巨大聲響做出反應。 (b) 在機場道別。 (c) 因為沮喪而丟擲物品。 (d) 贏得一個期盼已久的獎項或獎品。,(a) 在空無一人的房子裡對突如其來的巨大聲響做出反應。
dia73_utt0.wav,fear,在錄音中，說話者的感受是什麼？(a) 開心 (b) 嫌惡 (c) 傷心 (d) 恐懼,(d) 恐懼,依據音檔中辨識出的情緒，以下哪一種臉部表情最有可能符合說話者的情緒狀態？(a) 鼻孔張大，表情緊繃 (b) 眉頭深鎖，嘴唇顫抖 (c) 下巴縮回，嘴角一邊抽動，像是無法忍受的樣子 (d) 雙眼眯起，張口大笑,(b) 眉頭深鎖，嘴唇顫抖
dia133_utt15.wav,fear,說話者在音頻中表達的是哪一種情緒？(a) 悲傷 (b) 厭惡 (c) 恐懼 (d) 生氣,(c) 恐懼,根據說話者在音頻中表達的情緒，下列哪一種社交互動是最合適的回應？(a) 微笑並正面參與對話。 (b) 平靜地表示理解並建議離開令人不適的環境。 (c) 給予安撫並提醒對方他們是安全的。 (d) 耐心傾聽不打斷，讓對方抒發情緒。,(c) 給予安撫並提醒對方他們是安全的。
dia9_utt0.wav,fear,根據現有的音頻錄音，你能分析並判斷說話者所表達的情緒是什麼嗎？(a) 憤怒 (b) 恐懼 (c) 悲傷 (d) 厭惡,(b) 恐懼,下列哪一種臉部表情最符合錄音中所表達的情緒？(a) 銳利的凝視與緊閉的嘴唇 (b) 燦爛的微笑與閃亮的雙眼 (c) 眼睛向下看，嘴唇顫抖 (d) 表情僵硬，嘴唇顫抖且呼吸急促。,(d) 表情僵硬，嘴唇顫抖且呼吸急促。
dia168_utt8.wav,fear,說話者在音訊中表達的是什麼情緒？(a) 害怕 (b) 快樂 (c) 噁心 (d) 生氣,(a) 害怕,在提供的選項中，哪一種情境最有可能符合說話者在語音中所表達的情緒？(a) 同事間激烈的爭吵。 (b) 在空無一人的房子裡聽到突然的巨響時的反應。 (c) 在網路上看到令人不愉快的圖片。 (d) 一個人在收到好消息後微笑。,(b) 在空無一人的房子裡聽到突然的巨響時的反應。
dia143_utt5.wav,fear,使用提供的音訊片段作為輸入，你會如何解讀或分類說話者的潛在情緒？(a) 厭惡 (b) 悲傷 (c) 快樂 (d) 恐懼,(d) 恐懼,你認為下列哪一個情境最符合說話者在這段話中所傳達的情緒？(a) 朗讀一封感人的告別信 (b) 與親朋好友慶祝生日 (c) 在房間裡聞到難聞的氣味 (d) 懷著焦慮準備一場攸關勝負的重要考試,(d) 懷著焦慮準備一場攸關勝負的重要考試
dia250_utt0.wav,fear,根據提供的音訊片段，你能判斷錄音中說話者表達的情緒狀態嗎？(a) 憤怒 (b) 悲傷 (c) 恐懼 (d) 噁心,(c) 恐懼,下列哪一種情境最能對應到語音中所傳達的情緒？(a) 家長斥責孩子行為不當。 (b) 在對話中因為有趣的笑話而大笑。 (c) 晚上獨自走在漆黑的巷子裡。 (d) 參加摯友的葬禮。,(c) 晚上獨自走在漆黑的巷子裡。
dia17_utt17.wav,fear,音檔中說話者的情緒語調為何？(a) 害怕 (b) 生氣 (c) 嫌惡 (d) 快樂,(a) 害怕,下列哪一個情境最符合說話者在本段講話中所表現出的情緒？(a) 因為沮喪而丟東西。 (b) 在機場道別。 (c) 一個人在黑暗中看恐怖電影。 (d) 在網路上看到令人不悅的圖片。,(c) 一個人在黑暗中看恐怖電影。
dia175_utt4.wav,fear,你能從這段音訊中辨認說話者的情緒嗎？(a) 快樂 (b) 憤怒 (c) 悲傷 (d) 恐懼,(d) 恐懼,哪一種臉部表情最能代表這段音訊中的情緒？(a) 銳利、刺穿的凝視以及緊閉的嘴唇 (b) 僵住的臉部表情，嘴唇顫抖且呼吸急促 (c) 沉重嘆氣並皺眉、姿態低落 (d) 目光閃避並咧嘴苦笑,(b) 僵住的臉部表情，嘴唇顫抖且呼吸急促
dia29_utt6.wav,fear,從現有的音訊錄音中，你能分析並辨識說話者所表達的情緒嗎？(a) 憤怒 (b) 快樂 (c) 悲傷 (d) 恐懼,(d) 恐懼,感受到相同情緒的人最有可能會說出哪一句話？(a) 我忍不住一直微笑，一切都覺得很對勁。 (b) 我不知道該如何從這次的失去中走出來。 (c) 我不敢相信這真的發生了，我好生氣！ (d) 我覺得自己很危險，完全不知道該怎麼辦。,(d) 我覺得自己很危險，完全不知道該怎麼辦。
dia182_utt3.wav,fear,說話者在音訊中表達的是哪一種情緒？(a) 恐懼 (b) 生氣 (c) 悲傷 (d) 厭惡,(a) 恐懼,根據辨識出的情緒，哪一種社交互動會是最適合的回應？(a) 提供安撫並提醒對方他們是安全的。(b) 專心傾聽，不要打斷他們，讓對方抒發情緒。(c) 建議從事一項能維持正面能量的活動。(d) 提供情感支持，避免忽略他們的悲傷。,(a) 提供安撫並提醒對方他們是安全的。
dia117_utt5.wav,fear,根據給定的音訊檔，說話者根據其語音線索傳達了什麼樣的情緒語調或感覺？(a) 悲傷 (b) 恐懼 (c) 厭惡 (d) 憤怒,(b) 恐懼,下列哪一種臉部表情最符合音訊中的情緒？(a) 銳利刺穿的目光和緊抿的嘴唇 (b) 下巴收縮，一邊嘴角抽動，彷彿難以忍受 (c) 眼睛微笑，嘴巴張開大笑 (d) 表情僵住，嘴唇顫抖，呼吸急促,(d) 表情僵住，嘴唇顫抖，呼吸急促
dia184_utt6.wav,fear,這段音訊中說話者的情緒語調是什麼？(a)快樂 (b)憤怒 (c)恐懼 (d)厭惡,(c)恐懼,哪一種臉部表情最能代表影片中的情緒？(a)咬緊牙關，臉側肌肉緊繃 (b)下巴縮回，一邊嘴角抽動，似乎難以忍受 (c)溫暖真誠的微笑，頭微微側傾 (d)眉頭緊鎖，嘴唇顫抖,(d)眉頭緊鎖，嘴唇顫抖
dia231_utt9.wav,fear,使用提供的音訊片段作為輸入，你會如何詮釋或分類說話者的潛在情緒？(a) 厭惡 (b) 恐懼 (c) 快樂 (d) 憤怒,(b) 恐懼,下列哪一個情境最符合這段語音中所辨識出的說話者情緒？(a) 在空無一人的房子裡對突然的巨大聲響作出反應。 (b) 與久別重逢的親人擁抱。 (c) 轉身避開腐敗的食物。 (d) 爭執後甩門離開。,(a) 在空無一人的房子裡對突然的巨大聲響作出反應。
dia126_utt4.wav,fear,使用提供的音訊片段作為輸入，你會如何解讀或分類說話者的內在情感？(a)快樂 (b)悲傷 (c)恐懼 (d)厭惡,(c)恐懼,考慮這段講話中傳達的情緒，下列哪一種情境最符合說話者的情感狀態？(a)聽到令人震驚且冒犯的言論。(b)夜晚獨自走在黑暗的小巷裡。(c)觀看感人卻悲傷的電影片段。(d)有人在被插隊後大聲喊叫。,(b)夜晚獨自走在黑暗的小巷裡。
dia217_utt6.wav,fear,錄音中的說話者感覺如何？(a) 害怕 (b) 開心 (c) 生氣 (d) 噁心,(a) 害怕,根據音檔中說話者表達的情緒，下列哪一種社交互動是最適合的回應？(a) 給予安慰並提醒他們是安全的。(b) 微笑並積極地參與對話。(c) 提供情感支持並避免忽視他們的難過。(d) 給他們空間冷靜後再進一步溝通。,(a) 給予安慰並提醒他們是安全的。
dia227_utt0.wav,fear,說話者在音檔中表達的是哪一種情緒？(a) 快樂 (b) 厭惡 (c) 悲傷 (d) 恐懼,(d) 恐懼,以下哪一個情境最符合說話者在這段演講中所表達的情緒？(a) 在夜晚獨自走在黑暗的小巷裡。(b) 觀看一個感人但悲傷的電影片段。(c) 同事之間的激烈爭吵。(d) 對無味的餐點做出嫌惡的表情。,(a) 在夜晚獨自走在黑暗的小巷裡。
dia71_utt13.wav,fear,使用提供的音訊片段作為輸入，你會如何詮釋或分類說話者的潛在情感？(a) 厭惡 (b) 恐懼 (c) 悲傷 (d) 憤怒,(b) 恐懼,以下哪一句最符合其他人與音訊中所表達情感相同時的情緒狀態？(a) 我已經受夠這些無聊事了。 (b) 我總覺得有什麼壞事要發生。 (c) 很難想像事情會變得更好。 (d) 我甚至不敢看這個，因為感到不舒服。,(b) 我總覺得有什麼壞事要發生。
dia17_utt16.wav,fear,請使用提供的音訊片段作為輸入，你會如何詮釋或分類說話者潛在的情緒？(a) 悲傷 (b) 快樂 (c) 厭惡 (d) 恐懼,(d) 恐懼,以下哪一句最能反映音訊中所辨識出的相同情緒？(a) 我感到很空虛，好像一切都不重要了。 (b) 我真的很害怕接下來會發生什麼事。 (c) 我連看這個都覺得不舒服。 (d) 我現在感到非常感激和充滿喜悅。,(b) 我真的很害怕接下來會發生什麼事。
dia4_utt5.wav,fear,使用提供的音訊片段作為輸入，你會如何解讀或分類說話者的內在情緒？(a) 恐懼 (b) 悲傷 (c) 生氣 (d) 快樂,(a) 恐懼,在以下列出的臉部表情中，你認為哪一個最能準確呈現音訊中聽到的情緒？(a) 目光低垂，下巴無力下垂 (b) 牙齒緊咬，臉部側邊肌肉緊繃 (c) 目光閃避，嘴巴扭曲 (d) 表情僵硬，嘴唇顫抖且呼吸急促。,(d) 表情僵硬，嘴唇顫抖且呼吸急促。
dia178_utt6.wav,fear,根據說話者的聲音線索，請問在給定的音檔中，說話者傳達的是哪種情緒語氣或感受？(a) 厭惡 (b) 快樂 (c) 害怕 (d) 生氣,(c) 害怕,下列哪一句最能精確反映出與說話者有相同情緒的人可能會如何表達自己？(a) 我不敢相信這件事竟然發生了，我好生氣！(b) 很難想像事情會變得更好。(c) 我覺得我處於危險之中，不知道該怎麼辦。(d) 這真令人噁心，我不敢相信。,(c) 我覺得我處於危險之中，不知道該怎麼辦。
